property_id,type,activation_date,bathroom,floor,total_floor,furnishing,gym,latitude,longitude,lease_type,lift,locality,parking,property_age,property_size,swimming_pool,pin_code,rent,deposit,building_type,photo_count,request_day_within_8d,request_day_within_3d
ff8081815ab805ff015abc23ad735be6,BHK1,11-03-2017 12:54,1,2,4.0,SEMI_FURNISHED,0,12.91288839,77.48016511,ANYONE,0,Kengeri,BOTH,0,700,0,560060.0,8000,80000,IF,1,2.0,1.0
ff8081815ab805ff015abc252a8d5cd4,BHK2,11-03-2017 14:14,2,2,5.0,SEMI_FURNISHED,0,12.94369424,77.62034907,ANYONE,0,Ejipura,TWO_WHEELER,3,800,0,560095.0,13000,60000,AP,0,8.0,3.0
ff8081815ab805ff015abc27a8425e39,BHK3,11-03-2017 13:18,3,0,1.0,SEMI_FURNISHED,0,12.90775476,77.56475062,FAMILY,0,Kumaraswamy Layout,BOTH,10,1200,0,560078.0,18000,180000,IF,0,0.0,0.0
ff8081815ab805ff015abc29dd4f5fdb,BHK1,11-03-2017 19:39,1,1,4.0,NOT_FURNISHED,0,12.93799352,77.74775998,FAMILY,0,Varthur,TWO_WHEELER,10,400,0,560087.0,7000,50000,IF,0,2.0,0.0
ff8081815ab805ff015abc2d35186248,BHK1,11-03-2017 15:29,1,0,2.0,NOT_FURNISHED,0,12.86703403,77.43862014,FAMILY,0,Kumbalgodu,TWO_WHEELER,12,375,0,560074.0,4000,15000,IF,0,0.0,0.0
ff8081815ab805ff015abc31d3be64eb,BHK3,11-03-2017 14:09,3,1,3.0,SEMI_FURNISHED,0,12.99182483,77.7152145,FAMILY,0,Hoodi,BOTH,2,1800,0,560048.0,25000,250000,IF,1,0.0,0.0
ff8081815ab805ff015abc3267d36570,BHK2,11-03-2017 14:21,2,3,3.0,SEMI_FURNISHED,0,12.9566649,77.6648171,ANYONE,0,Marathahalli,TWO_WHEELER,3,900,0,560037.0,13500,50000,IF,0,2.0,0.0
ff8081815ab805ff015abc341a11668f,BHK2,11-03-2017 14:09,2,2,3.0,SEMI_FURNISHED,0,12.99188756,77.7152145,FAMILY,0,Hoodi,TWO_WHEELER,2,1400,0,560048.0,16000,160000,IF,1,10.0,3.0
ff8081815ab805ff015abc348aaa66df,BHK2,11-03-2017 14:17,2,1,2.0,SEMI_FURNISHED,0,13.06526001,77.54670208,FAMILY,0,Jalahalli East,BOTH,4,800,0,560014.0,9000,75000,IF,5,0.0,0.0
ff8081815ab805ff015abc3595ae67ce,BHK2,11-03-2017 16:50,2,1,1.0,SEMI_FURNISHED,0,13.03671552,77.59251604,ANYONE,0,Cholanayakanahalli,TWO_WHEELER,5,600,0,560024.0,10000,100000,IF,7,0.0,0.0
ff8081815ab805ff015abc37042e68eb,RK1,11-03-2017 16:49,1,2,2.0,NOT_FURNISHED,0,13.03664758,77.59254823,BACHELOR,0,Cholanayakanahalli,NONE,6,160,0,560024.0,4000,40000,IF,3,1.0,0.0
ff8081815ab805ff015abc390ceb6a21,BHK1,14-03-2017 18:13,1,1,2.0,SEMI_FURNISHED,0,12.93576264,77.74462145,FAMILY,0,Varthur,TWO_WHEELER,0,350,0,560087.0,7300,30000,IF,0,1.0,1.0
ff8081815ab805ff015abc3af0436b02,BHK2,14-03-2017 18:13,2,1,2.0,SEMI_FURNISHED,0,12.93583322,77.74475288,FAMILY,0,Varthur,TWO_WHEELER,0,800,0,560087.0,12000,60000,IF,0,0.0,0.0
ff8081815ab805ff015abc3f28b46d74,BHK1,11-03-2017 14:05,1,0,3.0,SEMI_FURNISHED,0,12.97106603,77.7686228,ANYONE,0,Nagondanahalli,BOTH,3,600,0,560067.0,6000,25000,IF,4,0.0,0.0
ff8081815ab805ff015abc4466e1700d,BHK1,12-03-2017 15:22,1,3,3.0,SEMI_FURNISHED,0,12.97642665,77.62618057,ANYONE,0,Halasuru,TWO_WHEELER,3,800,0,560008.0,6000,40000,AP,7,28.0,18.0
ff8081815ab805ff015abc46e07571b5,BHK3,11-03-2017 15:10,3,4,13.0,SEMI_FURNISHED,1,13.09751091,77.57110649,FAMILY,1,Yelahanka New Town,BOTH,2,1780,1,560064.0,40000,400000,AP,1,0.0,0.0
ff8081815ab805ff015abc478ce973ad,BHK1,11-03-2017 14:34,1,2,2.0,NOT_FURNISHED,0,12.90966769,77.56744084,ANYONE,0,Kumaraswamy Layout,TWO_WHEELER,10,400,0,560070.0,5500,55000,IF,0,3.0,0.0
ff8081815ab805ff015abc48742d74fe,BHK2,11-03-2017 14:35,1,0,1.0,SEMI_FURNISHED,0,12.93531823,77.6964064,FAMILY,0,Kadubeesanahalli,TWO_WHEELER,6,800,0,560103.0,16000,700000,IF,0,8.0,3.0
ff8081815ab805ff015abc49caa675b1,BHK3,13-03-2017 18:07,2,0,6.0,FULLY_FURNISHED,1,12.95428325,77.71600584,ANYONE,1,Munnekollal,BOTH,0,1200,0,560066.0,9200,40000,AP,3,1.0,1.0
ff8081815ab805ff015abc4d29967798,BHK2,11-03-2017 14:03,3,3,4.0,SEMI_FURNISHED,1,12.87445234,77.64065695,FAMILY,1,Singasandra,BOTH,6,1658,1,560068.0,22000,220000,IF,7,0.0,0.0
ff8081815ab805ff015abc4e33da784b,BHK2,11-03-2017 13:59,2,1,4.0,SEMI_FURNISHED,1,13.00993822,77.6601894,FAMILY,1,B Channasandra,BOTH,0,980,0,560043.0,14000,100000,AP,1,17.0,6.0
ff8081815ab805ff015abc5367ef7b4b,BHK2,11-03-2017 14:01,2,1,2.0,SEMI_FURNISHED,0,12.97391481,77.63973179,ANYONE,0,Indira Nagar,TWO_WHEELER,15,900,0,560038.0,6000,15000,IF,8,4.0,3.0
ff8081815ab805ff015abc547d157c22,BHK3,11-03-2017 13:59,3,3,21.0,SEMI_FURNISHED,0,12.90167849,77.63099748,FAMILY,1,Bommanahalli,BOTH,0,1620,1,560068.0,38000,380000,AP,6,4.0,3.0
ff8081815ab805ff015abc54ddf87c54,BHK1,11-03-2017 19:38,1,1,3.0,SEMI_FURNISHED,0,12.91913201,77.61656215,FAMILY,0,BTM Layout 1,TWO_WHEELER,0,500,0,560068.0,9000,50000,IF,0,6.0,5.0
ff8081815ab805ff015abc55a8027cb1,BHK1,11-03-2017 15:29,1,4,4.0,SEMI_FURNISHED,0,12.93216763,77.70393643,ANYONE,0,Panathur,TWO_WHEELER,1,600,0,560103.0,12000,100000,AP,0,1.0,1.0
ff8081815ab805ff015abc55d9b37cd0,RK1,11-03-2017 15:29,1,3,3.0,SEMI_FURNISHED,0,12.90961279,77.56716457,ANYONE,0,Kumaraswamy Layout,TWO_WHEELER,0,200,0,560070.0,7000,70000,IF,0,0.0,0.0
ff8081815ab805ff015abc5616317cf4,BHK2,11-03-2017 13:58,2,2,4.0,SEMI_FURNISHED,0,12.9044874,77.6477762,FAMILY,1,HSR,BOTH,7,1116,0,560102.0,28000,280000,AP,1,5.0,3.0
ff8081815ab805ff015abc5c76987ff5,BHK2,11-03-2017 14:13,2,2,2.0,SEMI_FURNISHED,0,12.92363842,77.49878436,FAMILY,0,Mailasandra,TWO_WHEELER,3,600,0,560059.0,12000,100000,IF,0,0.0,0.0
ff8081815ab805ff015abc63a9ad049e,BHK1,11-03-2017 14:12,1,1,2.0,NOT_FURNISHED,0,12.92368679,77.49895066,ANYONE,0,Mailasandra,TWO_WHEELER,3,400,0,560059.0,7000,60000,IF,0,0.0,0.0
ff8081815ab805ff015abc67b7e50670,BHK2,13-03-2017 14:10,2,4,5.0,FULLY_FURNISHED,0,12.92258576,77.51212515,ANYONE,1,Rajarajeshwarinagar,FOUR_WHEELER,5,1100,0,560098.0,16000,100000,AP,13,0.0,0.0
ff8081815ab805ff015abc7ffeaa0f8b,BHK2,11-03-2017 14:52,2,1,4.0,SEMI_FURNISHED,0,12.88586732,77.58578452,ANYONE,1,JP Nagar,BOTH,0,780,0,560076.0,9000,90000,AP,1,8.0,5.0
ff8081815ab805ff015abc843cf41148,BHK1,11-03-2017 18:06,1,3,4.0,NOT_FURNISHED,0,12.97114529,77.75408136,FAMILY,0,Gandhipuram,BOTH,0,400,0,560066.0,8500,85000,IF,0,0.0,0.0
ff8081815ab805ff015abc87e6bd137d,BHK2,11-03-2017 14:50,2,3,4.0,SEMI_FURNISHED,1,12.9544054,77.71271928,FAMILY,1,Munnekollal,BOTH,0,1115,0,560037.0,23500,150000,AP,6,8.0,2.0
ff8081815ab805ff015abc8af1d41537,BHK2,11-03-2017 14:57,2,0,2.0,SEMI_FURNISHED,0,12.84867237,77.6760901,FAMILY,0,Electronic City Phase II,TWO_WHEELER,10,800,0,560100.0,14000,140000,IF,0,0.0,0.0
ff8081815ab805ff015abc8bcfbc1598,BHK2,11-03-2017 14:49,2,0,2.0,SEMI_FURNISHED,0,12.89129044,77.55681512,FAMILY,0,Bikasipura,BOTH,6,1800,0,560062.0,15000,150000,IF,7,1.0,0.0
ff8081815ab805ff015abc924f99194a,BHK3,11-03-2017 14:39,2,15,21.0,FULLY_FURNISHED,1,12.84268927,77.6472821,ANYONE,1,Electronics City,BOTH,0,1300,1,560100.0,9000,33333,AP,6,1.0,1.0
ff8081815ab805ff015abc95bb151abf,BHK3,11-03-2017 14:54,1,2,3.0,SEMI_FURNISHED,0,13.01958177,77.67270677,ANYONE,0,Ramamurthy Nagar,TWO_WHEELER,3,1000,0,560016.0,14000,140000,IF,5,0.0,0.0
ff8081815ab805ff015abc98b1211c2b,BHK2,11-03-2017 14:54,2,1,1.0,NOT_FURNISHED,0,13.03580655,77.5954172,ANYONE,0,RT Nagar,TWO_WHEELER,6,600,0,560032.0,10000,100000,IF,0,0.0,0.0
ff8081815ab805ff015abc9e83ff1fe0,BHK2,11-03-2017 15:01,2,0,5.0,SEMI_FURNISHED,0,13.11469551,77.56302813,FAMILY,0,Anantapuram,BOTH,3,115,0,560064.0,12000,120000,AP,2,0.0,0.0
ff8081815ab805ff015abca1f7f1213e,BHK1,11-03-2017 15:00,1,1,3.0,SEMI_FURNISHED,0,12.95633076,77.69828387,FAMILY,0,Marathahalli,TWO_WHEELER,9,500,0,560037.0,11000,40000,IF,0,6.0,2.0
ff8081815ab805ff015abca46c342290,BHK2,11-03-2017 18:06,2,2,3.0,SEMI_FURNISHED,0,13.02621192,77.68507486,FAMILY,0,"Akshayanagar, Bengaluru, Karnataka, India",TWO_WHEELER,2,900,0,560036.0,15000,150000,IF,1,0.0,0.0
ff8081815ab805ff015abca5062922f9,BHK2,11-03-2017 15:03,2,4,4.0,SEMI_FURNISHED,0,12.91346719,77.5377996,ANYONE,0,AGS Layout,BOTH,0,1300,0,560061.0,13000,130000,IF,5,1.0,0.0
ff8081815ab805ff015abcaa386725ad,RK1,11-03-2017 15:08,1,4,4.0,NOT_FURNISHED,0,12.91231789,77.53744716,ANYONE,0,AGS Layout,TWO_WHEELER,0,200,0,560061.0,4000,40000,IF,2,1.0,0.0
ff8081815ab805ff015abcb36b762a65,BHK1,11-03-2017 15:05,1,0,0.0,NOT_FURNISHED,0,12.95626803,77.69833215,ANYONE,0,Marathahalli,TWO_WHEELER,5,400,0,560037.0,7000,35000,IH,0,25.0,8.0
ff8081815ab805ff015abcb398c72a7d,BHK3,11-03-2017 15:05,3,1,2.0,SEMI_FURNISHED,0,13.00956563,77.64775789,ANYONE,0,OMBR Layout,TWO_WHEELER,5,1200,0,560043.0,20000,200000,IF,0,1.0,1.0
ff8081815ab805ff015abcb86a442d2f,BHK2,11-03-2017 18:06,2,0,2.0,SEMI_FURNISHED,0,13.04190551,77.51522699,FAMILY,0,T. Dasarahalli,BOTH,7,1500,0,560057.0,18000,150000,AP,6,0.0,0.0
ff8081815ab805ff015abcb909632d9c,RK1,11-03-2017 15:12,1,0,2.0,NOT_FURNISHED,0,13.0376952,77.55234149,BACHELOR,0,Mathikere,NONE,10,150,0,560022.0,2500,10000,IH,0,10.0,2.0
ff8081815ab805ff015abcbbfd412f49,BHK2,11-03-2017 16:47,1,0,1.0,NOT_FURNISHED,0,13.00742527,77.65037036,ANYONE,0,OMBR Layout,TWO_WHEELER,5,500,0,560043.0,10000,100000,IF,0,1.0,1.0
ff8081815ab805ff015abcbf357e3165,BHK2,11-03-2017 15:59,2,0,1.0,SEMI_FURNISHED,0,12.95760618,77.51894781,FAMILY,0,Nagarbhavi,TWO_WHEELER,4,910,0,560072.0,15000,150000,IH,7,0.0,0.0
ff8081815ab805ff015abcc04f3e3227,BHK3,11-03-2017 16:12,2,1,3.0,SEMI_FURNISHED,0,13.01294683,77.67713647,FAMILY,0,Ramamurthy Nagar,TWO_WHEELER,10,1200,0,560016.0,14500,145000,IF,6,0.0,0.0
ff8081815ab805ff015abcc0ceb73270,BHK1,11-03-2017 16:47,1,0,4.0,SEMI_FURNISHED,0,12.94865938,77.69846408,FAMILY,0,Marathahalli,TWO_WHEELER,6,500,0,560037.0,9500,35000,IF,0,20.0,10.0
ff8081815ab805ff015abcc1e4b23351,BHK3,11-03-2017 15:59,3,14,14.0,SEMI_FURNISHED,1,12.9825041,77.7605864,FAMILY,1,Whitefield,BOTH,0,1795,1,560067.0,30000,250000,AP,5,1.0,0.0
ff8081815ab805ff015abcc8e92036d7,BHK1,11-03-2017 16:46,1,1,2.0,SEMI_FURNISHED,0,12.92604457,77.6052618,FAMILY,0,Tavarekere,TWO_WHEELER,0,500,0,560029.0,9000,50000,IF,0,3.0,1.0
ff8081815ab805ff015abcce002938bc,BHK1,11-03-2017 16:58,1,0,1.0,SEMI_FURNISHED,0,12.85047145,77.67089966,ANYONE,0,Electronic City,TWO_WHEELER,6,400,0,560100.0,7500,30000,IF,0,1.0,1.0
ff8081815ab805ff015abccf245d3a65,BHK1,11-03-2017 16:13,1,1,1.0,NOT_FURNISHED,0,12.88603429,77.65925183,FAMILY,0,Kudlu,TWO_WHEELER,2,400,0,560068.0,5000,25000,IF,1,2.0,0.0
ff8081815ab805ff015abccfe56b3b93,BHK1,11-03-2017 16:46,1,2,4.0,SEMI_FURNISHED,0,12.95830504,77.63863438,ANYONE,0,Domlur,TWO_WHEELER,3,500,0,560071.0,16000,100000,IF,1,11.0,2.0
ff8081815ab805ff015abcd0d7053c12,BHK2,20-03-2017 17:09,2,1,4.0,FULLY_FURNISHED,0,12.84179359,77.64636518,ANYONE,1,Electronics City,BOTH,3,1450,0,560100.0,15000,150000,AP,7,1.0,1.0
ff8081815ab805ff015abcd3e3093d56,BHK2,11-03-2017 16:40,2,3,3.0,SEMI_FURNISHED,0,12.95606629,77.6974355,FAMILY,0,Marathahalli,TWO_WHEELER,2,600,0,560037.0,13000,50000,IF,0,4.0,4.0
ff8081815ab805ff015abcd56ec33e0b,BHK3,11-03-2017 15:49,3,15,17.0,FULLY_FURNISHED,0,13.11593949,77.57544331,FAMILY,1,Yelahanka,BOTH,0,1500,0,560064.0,25000,250000,AP,6,0.0,0.0
ff8081815ab805ff015abcd7769a3efd,BHK3,12-03-2017 13:36,3,1,2.0,SEMI_FURNISHED,0,13.02704934,77.68534876,ANYONE,0,Varanasi,TWO_WHEELER,0,1000,0,560036.0,20000,300000,IF,0,0.0,0.0
ff8081815ab805ff015abcd81e573f4a,BHK1,11-03-2017 16:38,1,2,3.0,SEMI_FURNISHED,0,12.92080847,77.61354111,FAMILY,0,BTM Layout,TWO_WHEELER,3,400,0,560068.0,9000,35000,IF,0,1.0,0.0
ff8081815ab805ff015abcdb82ab4164,BHK1,11-03-2017 18:06,1,3,3.0,SEMI_FURNISHED,0,13.0239919,77.69266784,FAMILY,0,Anandapura,TWO_WHEELER,0,400,0,560036.0,7000,70000,IF,0,0.0,0.0
ff8081815ab805ff015abcdbd9c0419d,BHK2,11-03-2017 16:36,2,2,4.0,SEMI_FURNISHED,0,12.94720132,77.70558338,FAMILY,1,Munnekollal,BOTH,3,800,0,560037.0,18000,180000,AP,0,2.0,1.0
ff8081815ab805ff015abcdcadc94236,BHK2,11-03-2017 17:06,1,1,2.0,NOT_FURNISHED,0,12.9087837,77.61078531,ANYONE,0,BTM 2nd Stage,NONE,12,600,0,560076.0,10000,50000,IF,0,2.0,0.0
ff8081815ab805ff015abcddb8de42c4,BHK2,18-03-2017 16:29,2,1,8.0,SEMI_FURNISHED,1,12.91484628,77.66279916,FAMILY,1,Amblipura,BOTH,10,1257,1,560102.0,25000,250000,AP,11,4.0,4.0
ff8081815ab805ff015abce004cb43d8,BHK2,11-03-2017 18:06,2,2,3.0,SEMI_FURNISHED,0,13.02400888,77.69264907,FAMILY,0,Anandapura,TWO_WHEELER,0,800,0,560036.0,10000,100000,IF,0,0.0,0.0
ff8081815ab805ff015abce131a1448d,BHK3,11-03-2017 16:35,3,1,3.0,SEMI_FURNISHED,0,12.9262049,77.60920008,FAMILY,0,Chikka Adugodi,BOTH,5,1800,0,560029.0,25000,250000,IF,0,0.0,0.0
ff8081815ab805ff015abce3bf6e45bb,BHK3,11-03-2017 17:01,3,0,1.0,SEMI_FURNISHED,0,13.03449618,77.5578045,FAMILY,0,Mathikere,BOTH,4,2400,0,560054.0,30000,300000,IH,0,0.0,0.0
ff8081815ab805ff015abce4cbff4633,BHK1,11-03-2017 16:34,1,3,3.0,SEMI_FURNISHED,0,12.95603623,77.6974194,BACHELOR,0,Marathahalli,TWO_WHEELER,4,500,0,560037.0,10000,30000,IF,0,4.0,1.0
ff8081815ab805ff015abce53f1e4659,BHK2,12-03-2017 10:27,2,2,3.0,SEMI_FURNISHED,0,12.98285335,77.68099919,FAMILY,0,Kaggadasapura,BOTH,0,900,0,560093.0,12000,120000,IF,5,11.0,5.0
ff8081815ab805ff015abce7e3aa4756,BHK1,11-03-2017 17:01,1,1,2.0,SEMI_FURNISHED,0,12.91460699,77.59390619,ANYONE,0,Jayanagar,BOTH,15,600,0,560078.0,11000,80000,IF,6,16.0,2.0
ff8081815ab805ff015abce813ae4775,BHK1,11-03-2017 16:34,1,0,3.0,SEMI_FURNISHED,0,12.94787706,77.70857026,ANYONE,0,Munnekollal,TWO_WHEELER,8,500,0,560066.0,9000,60000,IF,0,4.0,2.0
ff8081815ab805ff015abce8a9c447dc,BHK2,11-03-2017 16:34,2,0,3.0,SEMI_FURNISHED,0,12.9560212,77.69743147,BACHELOR,0,Marathahalli,TWO_WHEELER,4,0,0,560037.0,14000,50000,IF,0,0.0,0.0
ff8081815ab805ff015abce9f9df48fa,RK1,11-03-2017 16:32,1,1,1.0,SEMI_FURNISHED,0,12.95257575,77.69321503,ANYONE,0,Marathahalli,NONE,0,150,0,560037.0,6500,25000,IF,0,2.0,2.0
ff8081815ab805ff015abcea397e4925,BHK2,11-03-2017 16:59,1,0,1.0,SEMI_FURNISHED,0,12.94363717,77.6067823,ANYONE,0,Adugodi,TWO_WHEELER,0,350,0,560030.0,12000,120000,IF,5,5.0,2.0
ff8081815ab805ff015abceaa3da496f,BHK1,12-03-2017 13:36,1,3,3.0,SEMI_FURNISHED,0,12.92173003,77.60990431,ANYONE,0,Tavarekere,TWO_WHEELER,0,400,0,560029.0,9000,40000,IF,0,0.0,0.0
ff8081815ab805ff015abcec9b474a47,BHK2,11-03-2017 16:30,2,0,2.0,SEMI_FURNISHED,0,12.94979327,77.7116249,FAMILY,0,Munnekollal,TWO_WHEELER,0,800,0,560037.0,12000,120000,IF,0,3.0,2.0
ff8081815ab805ff015abcee106c4ace,BHK2,11-03-2017 16:19,2,3,4.0,SEMI_FURNISHED,0,12.9866545,77.75594018,FAMILY,1,Kadugodi,FOUR_WHEELER,3,1050,0,560066.0,16000,100000,AP,6,3.0,1.0
ff8081815ab805ff015abcf32c0c4d61,BHK2,11-03-2017 16:44,2,0,1.0,NOT_FURNISHED,0,12.91297523,77.61392717,FAMILY,0,BTM 2nd Stage,BOTH,5,1000,0,560076.0,18000,180000,IF,0,1.0,0.0
ff8081815ab805ff015abcf340cb4d76,BHK1,11-03-2017 18:06,1,2,2.0,SEMI_FURNISHED,0,12.95291857,77.69357661,ANYONE,0,Marathahalli,TWO_WHEELER,0,400,0,560037.0,12000,40000,IF,0,0.0,0.0
ff8081815ab805ff015abcf3e88d4dbb,BHK2,11-03-2017 16:29,2,2,3.0,NOT_FURNISHED,0,12.95396927,77.69316672,FAMILY,0,Marathahalli,TWO_WHEELER,0,650,0,560037.0,16000,75000,IF,0,1.0,1.0
ff8081815ab805ff015abcf503b04e3e,BHK2,13-03-2017 14:11,2,2,5.0,SEMI_FURNISHED,0,12.9434692,77.6006245,ANYONE,0,Lakkasandra,BOTH,2,1200,0,560030.0,23000,230000,IF,3,6.0,5.0
ff8081815ab805ff015abcf7deb84f6c,RK1,14-03-2017 17:43,1,2,2.0,SEMI_FURNISHED,0,13.00985252,77.55391921,BACHELOR,0,Rajaji Nagar,TWO_WHEELER,2,200,0,560055.0,8000,80000,IF,0,1.0,0.0
ff8081815ab805ff015abcfa521f5041,BHK1,11-03-2017 16:51,1,0,3.0,NOT_FURNISHED,0,12.93440374,77.62946958,BACHELOR,0,Koramangala 4th Block,TWO_WHEELER,0,500,0,560095.0,5000,50000,IF,1,46.0,17.0
ff8081815ab805ff015abcffe10352ec,BHK1,11-03-2017 16:29,1,1,3.0,SEMI_FURNISHED,0,12.83568378,77.68475894,ANYONE,0,Electronics City Phase 1,TWO_WHEELER,3,650,0,560100.0,8500,50000,IF,0,0.0,0.0
ff8081815ab805ff015abd006bf1533e,BHK1,11-03-2017 16:42,1,2,3.0,SEMI_FURNISHED,0,13.02506011,77.71576463,ANYONE,0,Medahalli,TWO_WHEELER,0,600,0,560049.0,7000,63000,IF,4,1.0,0.0
ff8081815ab805ff015abd0bfcd2594a,BHK2,11-03-2017 16:52,2,2,5.0,SEMI_FURNISHED,0,12.90563338,77.58902443,ANYONE,0,JP Nagar,BOTH,5,1200,0,560078.0,15000,1,AP,5,8.0,6.0
ff8081815ab805ff015abd0e90ef5a43,BHK2,11-03-2017 16:44,2,3,3.0,SEMI_FURNISHED,0,12.91943504,77.61257524,FAMILY,0,BTM Layout 1,TWO_WHEELER,4,600,0,560029.0,14000,200000,IF,0,0.0,0.0
ff8081815ab805ff015abd0f2e565aa9,BHK1,11-03-2017 17:05,1,1,1.0,NOT_FURNISHED,0,12.88831243,77.65612336,FAMILY,0,Kudlu,NONE,15,400,0,560068.0,5200,20000,IF,0,0.0,0.0
ff8081815ab805ff015abd0fbec85b16,BHK3,11-03-2017 17:33,3,3,4.0,SEMI_FURNISHED,1,13.0891414,77.60698118,FAMILY,0,Jakkur,BOTH,1,1600,0,560064.0,30000,300000,AP,0,0.0,0.0
ff8081815ab805ff015abd0ff9b15b40,RK1,11-03-2017 17:05,1,0,1.0,NOT_FURNISHED,0,12.88810064,77.65612068,FAMILY,0,Kudlu,TWO_WHEELER,15,150,0,560068.0,3200,20000,IF,0,1.0,1.0
ff8081815ab805ff015abd14e6175de5,BHK2,12-03-2017 09:54,1,0,2.0,SEMI_FURNISHED,0,13.01945369,77.67861374,FAMILY,0,Ramamurthy Nagar,TWO_WHEELER,0,900,0,560016.0,15000,150000,IF,0,0.0,0.0
ff8081815ab805ff015abd16f5215ee8,RK1,12-03-2017 10:04,1,4,4.0,NOT_FURNISHED,0,12.95395097,77.69342958,ANYONE,0,Marathahalli,TWO_WHEELER,0,120,0,560037.0,6000,25000,IF,0,3.0,2.0
ff8081815ab805ff015abd18ee536019,BHK2,11-03-2017 19:26,2,9,15.0,SEMI_FURNISHED,1,12.90431696,77.52737542,FAMILY,1,Channasandra,BOTH,0,1400,1,560098.0,20000,100000,IF,8,0.0,0.0
ff8081815ab805ff015abd1b1eb76151,BHK3,11-03-2017 17:03,3,1,4.0,SEMI_FURNISHED,0,12.99486063,77.61403297,FAMILY,0,Frazer Town,BOTH,0,1600,0,560005.0,42000,420000,IF,6,1.0,0.0
ff8081815ab805ff015abd1c25c461af,BHK2,12-03-2017 11:02,1,0,3.0,SEMI_FURNISHED,0,12.94670105,77.57008516,ANYONE,0,Basavanagudi,TWO_WHEELER,0,1080,0,560004.0,16000,192000,IF,0,6.0,2.0
ff8081815ab805ff015abd1d0cf76227,BHK1,11-03-2017 20:45,1,3,3.0,SEMI_FURNISHED,0,12.94422024,77.70915634,ANYONE,0,Munnekollal,TWO_WHEELER,3,550,0,560037.0,7500,40000,IF,1,15.0,8.0
ff8081815ab805ff015abd200e216338,BHK2,11-03-2017 17:02,3,0,1.0,SEMI_FURNISHED,0,13.01142432,77.54652593,FAMILY,0,Mahalakshmipuram,BOTH,12,1500,0,560086.0,40000,400000,IF,0,0.0,0.0
ff8081815ab805ff015abd201eca6346,BHK2,11-03-2017 17:02,2,0,3.0,SEMI_FURNISHED,0,12.91375763,77.63667703,FAMILY,0,HSR Layout,BOTH,10,1200,0,560102.0,24000,200000,IH,0,10.0,3.0
ff8081815ab805ff015abd2168c363ee,BHK4,12-03-2017 16:50,4,0,3.0,NOT_FURNISHED,0,13.0348659,77.6206769,ANYONE,0,Nagavara,NONE,0,1600,0,560045.0,45000,500000,IF,0,0.0,0.0
ff8081815ab805ff015abd237b846516,BHK2,11-03-2017 17:28,2,0,2.0,NOT_FURNISHED,0,12.93349399,77.57222056,ANYONE,0,Basavanagudi,TWO_WHEELER,0,900,0,560004.0,16000,160000,IF,1,8.0,3.0
ff8081815ab805ff015abd256bda666b,BHK2,20-03-2017 15:51,2,1,4.0,SEMI_FURNISHED,1,12.9299367,77.6732263,FAMILY,1,Bellandur,BOTH,0,1160,1,560103.0,25000,200000,AP,11,0.0,0.0
ff8081815ab805ff015abd27e3ae6795,BHK1,11-03-2017 18:10,1,1,2.0,SEMI_FURNISHED,0,12.87724991,77.65506527,FAMILY,0,Parappana Agrahara,TWO_WHEELER,5,500,0,560068.0,6500,30000,IF,0,0.0,0.0
ff8081815ab805ff015abd2dea9b6a2d,BHK2,11-03-2017 18:06,2,1,3.0,SEMI_FURNISHED,0,13.0695205,77.5822844,FAMILY,0,"Kodigehalli, Bengaluru, Karnataka, India",TWO_WHEELER,2,1000,0,560092.0,12000,100000,IF,0,1.0,0.0
ff8081815ab805ff015abd30ac186b87,BHK2,11-03-2017 17:21,2,1,1.0,SEMI_FURNISHED,0,12.9175834,77.59529767,FAMILY,0,Jayanagar,TWO_WHEELER,0,900,0,560069.0,15500,100000,IF,0,6.0,2.0
ff8081815ab805ff015abd345e5b6d65,BHK3,14-03-2017 16:14,2,3,5.0,FULLY_FURNISHED,1,12.89888469,77.65621959,ANYONE,1,Harlur,BOTH,0,1370,0,560102.0,25000,150000,AP,6,3.0,2.0
ff8081815ab805ff015abd3fb4007323,BHK1,11-03-2017 19:34,1,1,4.0,NOT_FURNISHED,0,12.95646301,77.65524918,ANYONE,0,Murgesh Pallya,NONE,6,360,0,560017.0,8500,50000,IF,0,2.0,0.0
ff8081815ab805ff015abd4026937364,BHK2,11-03-2017 17:39,2,1,6.0,FULLY_FURNISHED,0,12.95937327,77.64323117,ANYONE,1,Indiranagar,BOTH,0,900,0,560008.0,7400,1,AP,1,11.0,4.0
ff8081815ab805ff015abd40b77173a7,BHK3,12-03-2017 10:40,3,1,3.0,SEMI_FURNISHED,0,13.0014944,77.7513789,FAMILY,1,Whitefield,BOTH,2,2000,0,560067.0,20000,1,AP,6,0.0,0.0
ff8081815ab805ff015abd42cecb74ca,BHK1,11-03-2017 20:45,1,3,3.0,SEMI_FURNISHED,0,13.06321286,77.57452458,FAMILY,0,Virupakshapura,TWO_WHEELER,3,400,0,560097.0,7500,75000,IF,0,1.0,0.0
ff8081815ab805ff015abd44b20c75fc,BHK3,12-03-2017 10:37,3,2,2.0,FULLY_FURNISHED,0,12.91227706,77.65224178,ANYONE,0,HSR Layout,TWO_WHEELER,0,1200,0,560102.0,7500,40000,IF,0,1.0,0.0
